country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,days_since_outbreak,is_weekend,lag_1,lag_3,lag_7,lag_14,lag_1_deaths,lag_7_deaths,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_change_7,ewm_mean_7,growth_rate,growth_rate_7d,doubling_time,cfr,recovery_rate,rt_estimate,active_ratio,cases_per_million,mobility_retail_lag7,mobility_grocery_lag7,mobility_parks_lag7,mobility_transit_lag7,mobility_workplaces_lag7,mobility_residential_lag7,mobility_composite_lag7
India,2020-08-08,4945926,121867,4500129,76191.0,1877.0,69323.0,75641.29,1863.8572,323930,0.024639875,275.0,165.0,23031.0,761769.0,275.0,5026251,49774,49774,1523.11,0.1508,0.0254,7.5,80.9,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,773.0,3436.0,1.44,-16.0,-12.0,-21.0,-18.0,-10.0,7.0,0.6278462,False,0.61264116,False,0.39930114,False,False,76191.0,1877.0,75641.29,-0.974928,-0.22252055,-0.86602545,-0.4999999,-0.6132298,-0.7899046,199,1,75417.86,74880.86,73456.29,69922.71,1874.0,1838.0,74821.9,645.67236,75641.29,73432.8,1671.5608,71625.53,0.038562775,74711.24,0.0029625567,0.004196511,165.51805,0.024639875,0.9098658,1.0297456,0.06549431,54.812355,-16.0,-12.0,-20.0,-10.0,-17.0,8.0,-14.333333
India,2020-08-09,5022218,123747,4569545,76292.0,1880.0,69416.0,75834.43,1868.5714,328926,0.02463991,275.0,165.0,23031.0,761769.0,275.0,5076093,49842,49842,1538.21,0.151,0.0767,16.9,70.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,758.0,3487.0,1.39,-14.0,-16.0,-16.0,-17.0,-13.0,6.0,0.74933195,False,0.758168,False,0.45720735,False,False,76292.0,1880.0,75834.43,-0.7818316,0.6234896,-0.86602545,-0.4999999,-0.6267268,-0.77923906,200,1,75641.29,75164.14,73855.14,70502.14,1877.0,1847.0,75104.66,581.9938,75834.43,73813.67,1555.923,72093.92,0.035602093,74992.04,0.0025533757,0.003785596,183.44688,0.02463991,0.9098659,1.0267996,0.06549417,54.952312,-15.0,-16.0,-18.0,-13.0,-16.0,9.0,-14.666667
India,2020-08-10,5098582,125628,4639026,76364.0,1881.0,69481.0,75997.29,1872.5714,333928,0.024639793,275.0,165.0,23031.0,761769.0,275.0,5126157,50064,50064,1553.38,0.1517,0.0782,7.7,68.1,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,806.0,3518.0,1.31,-18.0,-15.0,-17.0,-17.0,-18.0,7.0,0.8984688,False,0.85943955,False,0.5309082,False,False,76364.0,1881.0,75997.29,0.0,1.0,-0.86602545,-0.4999999,-0.6400382,-0.7683431,201,0,75834.43,75417.86,74226.0,71057.86,1880.0,1853.0,75357.695,517.8249,75997.29,74166.49,1438.5516,72536.586,0.032646775,75243.35,0.0021475651,0.003375042,205.72006,0.024639793,0.9098659,1.0238634,0.06549429,55.070324,-15.0,-13.0,-23.0,-20.0,-16.0,8.0,-17.0
India,2020-08-11,5174986,127511,4708543,76404.0,1883.0,69517.0,76129.57,1875.8572,338932,0.024639873,275.0,165.0,23031.0,761769.0,275.0,5176227,50070,50070,1568.55,0.1517,0.0476,3.7,64.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,804.0,3441.0,1.33,-12.0,-11.0,-14.0,-14.0,-16.0,7.0,1.0402921,False,1.0686927,False,0.62579644,False,False,76404.0,1883.0,76129.57,0.7818315,0.6234898,-0.86602545,-0.4999999,-0.65316033,-0.7572196,202,0,75997.29,75641.29,74568.0,71589.14,1881.0,1860.0,75580.77,453.2605,76129.57,74490.805,1319.7031,72952.945,0.029699087,75464.91,0.0017406049,0.0029654785,234.08737,0.024639873,0.90986586,1.0209416,0.065494284,55.16618,-12.0,-13.0,-8.0,-11.0,-18.0,6.0,-13.666667
India,2020-08-12,5251400,129394,4778070,76414.0,1883.0,69527.0,76231.29,1878.2858,343936,0.024639906,275.0,165.0,23031.0,761769.0,275.0,5226115,49888,49888,1583.67,0.1512,0.1232,4.2,72.5,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,731.0,3464.0,1.42,-15.0,-14.0,-16.0,-14.0,-17.0,5.0,1.0985343,False,1.1130961,False,0.7475446,False,False,76414.0,1883.0,76231.29,0.9749279,-0.22252095,-0.86602545,-0.4999999,-0.6660889,-0.7458724,203,0,76129.57,75834.43,74880.86,72095.29,1883.0,1866.0,75773.695,388.4648,76231.29,74786.234,1199.676,73342.46,0.026760936,75656.5,0.0013361267,0.0025569787,271.4332,0.024639906,0.9098659,1.0180343,0.06549416,55.239887,-17.0,-15.0,-13.0,-16.0,-9.0,7.0,-14.0
India,2020-08-13,5327795,131276,4847579,76395.0,1882.0,69509.0,76302.71,1880.0,348940,0.024639837,275.0,165.0,23031.0,761769.0,275.0,5276386,50271,50271,1598.9,0.1523,0.047,18.1,64.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,802.0,3431.0,1.27,-14.0,-14.0,-25.0,-18.0,-16.0,5.0,1.0235436,False,0.99443346,False,0.8952278,False,False,76395.0,1882.0,76302.71,0.43388382,-0.90096885,-0.86602545,-0.4999999,-0.67882043,-0.7343043,204,0,76231.29,75997.29,75164.14,72575.71,1883.0,1870.0,75936.35,323.6609,76302.71,75052.45,1078.8523,73704.66,0.023834825,75818.055,0.0009369102,0.0021503812,322.6781,0.024639837,0.9098659,1.0151478,0.06549426,55.291645,-15.0,-18.0,-16.0,-16.0,-15.0,6.0,-15.333333
India,2020-08-14,5404140,133157,4917042,76345.0,1881.0,69463.0,76343.57,1881.0,353941,0.024639813,275.0,165.0,23031.0,761769.0,275.0,5326195,49809,49809,1614.0,0.1509,0.1943,12.6,60.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,818.0,3366.0,1.29,-16.0,-19.0,-16.0,-14.0,-9.0,3.0,0.8712313,False,0.86094606,False,1.038455,False,False,76345.0,1881.0,76343.57,-0.43388376,-0.90096885,-0.86602545,-0.4999999,-0.6913512,-0.7225189,205,0,76302.71,76129.57,75417.86,73029.43,1882.0,1874.0,76068.59,259.20306,76343.57,75289.17,957.59454,74039.08,0.02092123,75949.43,0.00053549046,0.0017446614,365.0,0.024639813,0.9098658,1.0122745,0.06549442,55.32125,-10.0,-15.0,-14.0,-14.0,-15.0,7.0,-13.0
India,2020-08-15,5480406,135037,4986434,76266.0,1880.0,69392.0,76354.29,1881.4286,358935,0.024639962,275.0,165.0,23031.0,761769.0,275.0,5375888,49693,49693,1629.06,0.1506,0.2144,11.5,65.0,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,797.0,3516.0,1.34,-19.0,-14.0,-12.0,-15.0,-11.0,6.0,0.72093207,False,0.7659813,False,1.0994618,False,False,76266.0,1880.0,76354.29,-0.974928,-0.22252055,-0.86602545,-0.4999999,-0.7036775,-0.71051955,206,1,76343.57,76231.29,75641.29,73456.29,1881.0,1877.0,76170.45,195.5877,76354.29,75496.17,836.4739,74345.34,0.01802349,76050.65,0.00014040148,0.0013414964,365.0,0.024639962,0.9098658,1.0094261,0.06549423,55.329018,-16.0,-12.0,-21.0,-18.0,-10.0,7.0,-14.666667
India,2020-08-16,5556564,136913,5055728,76158.0,1876.0,69294.0,76335.14,1880.8572,363923,0.024639867,275.0,165.0,23031.0,761769.0,275.0,5425753,49865,49865,1644.17,0.1511,0.0795,9.6,63.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,712.0,3492.0,1.23,-18.0,-15.0,-22.0,-17.0,-14.0,7.0,0.59842455,False,0.57419014,False,1.025087,False,False,76158.0,1876.0,76335.14,-0.7818316,0.6234896,-0.86602545,-0.4999999,-0.7157954,-0.6983101,207,1,76354.29,76302.71,75834.43,73855.14,1880.0,1880.0,76241.98,134.11746,76354.29,75673.32,716.1602,74623.11,0.015143156,76121.77,-0.00025078404,0.0009409021,365.0,0.024639867,0.90986586,1.0066028,0.065494254,55.315144,-14.0,-16.0,-16.0,-17.0,-13.0,6.0,-14.666667
India,2020-08-17,5632586,138786,5124898,76022.0,1873.0,69170.0,76286.29,1879.7142,368902,0.024639837,275.0,165.0,23031.0,761769.0,275.0,5475818,50065,50065,1659.34,0.1517,0.1411,5.2,56.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,773.0,3453.0,1.21,-16.0,-15.0,-9.0,-13.0,-10.0,4.0,0.50399595,False,0.49797547,False,0.8740932,False,False,76022.0,1873.0,76286.29,0.0,1.0,-0.86602545,-0.4999999,-0.72770166,-0.6858938,208,0,76335.14,76343.57,75997.29,74226.0,1876.0,1881.0,76283.266,79.66918,76354.29,75820.484,597.77277,74872.086,0.0122823715,76162.9,-0.0006399616,0.000542684,365.0,0.024639837,0.9098659,1.0038028,0.065494254,55.279743,-18.0,-15.0,-17.0,-17.0,-18.0,7.0,-17.666666
India,2020-08-18,5708443,140655,5193917,75857.0,1869.0,69019.0,76208.14,1877.7142,373871,0.024639819,275.0,165.0,23031.0,761769.0,275.0,5525884,50066,50066,1674.51,0.1517,0.1188,10.9,68.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,826.0,3580.0,1.11,-8.0,-12.0,-10.0,-16.0,-15.0,9.0,0.4300472,False,0.42678815,False,0.7234475,False,False,75857.0,1869.0,76208.14,0.7818315,0.6234898,-0.86602545,-0.4999999,-0.7393924,-0.67327476,209,0,76286.29,76354.29,76129.57,74568.0,1873.0,1883.0,76294.49,56.60196,76354.29,75937.63,483.15836,75092.03,0.009443164,76174.21,-0.00102441,0.00014768189,365.0,0.024639819,0.9098658,1.0010321,0.06549439,55.223114,-12.0,-11.0,-14.0,-14.0,-16.0,7.0,-14.0
India,2020-08-19,5784107,142520,5262761,75664.0,1865.0,68844.0,76101.0,1875.1428,378826,0.02463993,275.0,165.0,23031.0,761769.0,275.0,5575679,49795,49795,1689.6,0.1509,0.0598,10.4,68.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,762.0,3443.0,1.26,-19.0,-13.0,-13.0,-18.0,-13.0,4.0,0.371442,False,0.39130992,False,0.60032135,False,False,75664.0,1865.0,76101.0,0.9749279,-0.22252095,-0.86602545,-0.4999999,-0.7508642,-0.6604566,210,0,76208.14,76335.14,76231.29,74880.86,1869.0,1883.0,76275.875,91.50744,76354.29,76024.79,376.04465,75282.78,0.0066273212,76155.91,-0.0014058948,-0.00024403547,365.0,0.02463993,0.9098658,0.9982909,0.06549429,55.145477,-15.0,-14.0,-16.0,-14.0,-17.0,5.0,-15.333333
India,2020-08-20,5859553,144379,5331407,75446.0,1859.0,68646.0,75965.43,1871.8572,383767,0.024639934,275.0,165.0,23031.0,761769.0,275.0,5625681,50002,50002,1704.75,0.1515,0.021,18.4,62.9,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,765.0,3460.0,1.05,-12.0,-15.0,-16.0,-14.0,-18.0,9.0,0.32563886,False,0.32620147,False,0.5048815,False,False,75446.0,1859.0,75965.43,0.43388382,-0.90096885,-0.86602545,-0.4999999,-0.7621141,-0.6474427,211,0,76101.0,76286.29,76302.71,75164.14,1865.0,1882.0,76227.695,146.99663,76354.29,76082.02,284.91226,75444.195,0.0038366318,76108.29,-0.0017814524,-0.000632373,365.0,0.024639934,0.9098658,0.99557966,0.06549425,55.047237,-14.0,-14.0,-25.0,-18.0,-16.0,5.0,-16.0
India,2020-08-21,5934754,146232,5399830,75201.0,1853.0,68423.0,75802.0,1867.8572,388692,0.024639944,275.0,165.0,23031.0,761769.0,275.0,5675278,49597,49597,1719.78,0.1503,0.0679,13.4,64.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,814.0,3422.0,1.35,-16.0,-18.0,-13.0,-18.0,-16.0,4.0,0.2876574,False,0.2883616,False,0.4310296,False,False,75201.0,1853.0,75802.0,-0.43388376,-0.90096885,-0.86602545,-0.4999999,-0.77313834,-0.6342374,212,0,75965.43,76208.14,76343.57,75417.86,1859.0,1881.0,76150.33,206.37206,76354.29,76109.46,229.05083,75576.23,0.0010744333,76031.72,-0.0021513691,-0.0010162101,365.0,0.024639944,0.90986586,0.99290615,0.06549421,54.92881,-16.0,-19.0,-16.0,-14.0,-9.0,3.0,-13.0
India,2020-08-22,6009684,148078,5468006,74930.0,1846.0,68176.0,75611.14,1863.0,393600,0.024639897,275.0,165.0,23031.0,761769.0,275.0,5725286,50008,50008,1734.94,0.1515,0.0098,3.6,68.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,806.0,3390.0,1.39,-20.0,-20.0,-13.0,-19.0,-15.0,6.0,0.25566623,False,0.24939558,False,0.37288254,False,False,74930.0,1846.0,75611.14,-0.974928,-0.22252055,-0.86602545,-0.4999999,-0.7839338,-0.62084436,213,1,75802.0,76101.0,76354.29,75641.29,1853.0,1880.0,76044.164,266.3839,76335.14,76107.305,233.88177,75678.836,-0.0016579628,75926.57,-0.0025178674,-0.0013959628,365.0,0.024639897,0.9098658,0.99026716,0.06549429,54.79051,-19.0,-14.0,-12.0,-15.0,-11.0,6.0,-15.0
India,2020-08-23,6084319,149917,5535914,74635.0,1839.0,67908.0,75393.57,1857.7142,398488,0.024639899,275.0,165.0,23031.0,761769.0,275.0,5775492,50206,50206,1750.15,0.1521,0.0394,6.8,52.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,751.0,3497.0,1.19,-14.0,-15.0,-26.0,-13.0,-13.0,5.0,0.2288933,False,0.228942,False,0.32624733,False,False,74635.0,1839.0,75393.57,-0.7818316,0.6234896,-0.86602545,-0.4999999,-0.7944973,-0.6072677,214,1,75611.14,75965.43,76335.14,75834.43,1846.0,1876.0,75909.66,326.01495,76286.29,76075.81,295.11194,75752.09,-0.0043587685,75793.32,-0.0028774901,-0.0017712065,365.0,0.024639899,0.90986586,0.9876653,0.06549426,54.632847,-18.0,-15.0,-22.0,-17.0,-14.0,7.0,-16.333334
India,2020-08-24,6158635,151748,5603532,74316.0,1831.0,67618.0,75149.86,1851.7142,403355,0.024639875,275.0,165.0,23031.0,761769.0,275.0,5825505,50013,50013,1765.3,0.1516,0.1063,14.6,66.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,805.0,3453.0,1.17,-13.0,-17.0,-24.0,-14.0,-12.0,9.0,0.20584136,False,0.20277895,False,0.28804687,False,False,74316.0,1831.0,75149.86,0.0,1.0,-0.86602545,-0.4999999,-0.80482596,-0.59351087,215,0,75393.57,75802.0,76286.29,75997.29,1839.0,1873.0,75747.305,384.84842,76208.14,76015.29,385.51843,75796.086,-0.007025957,75632.45,-0.003232516,-0.0021415714,365.0,0.024639875,0.9098659,0.98510313,0.065494224,54.456245,-16.0,-15.0,-9.0,-13.0,-10.0,4.0,-13.0
India,2020-08-25,6232609,153571,5670838,73974.0,1823.0,67306.0,74880.86,1845.1428,408200,0.024639921,275.0,165.0,23031.0,761769.0,275.0,5875572,50067,50067,1780.48,0.1517,0.0299,6.6,66.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,772.0,3586.0,1.26,-21.0,-13.0,-9.0,-20.0,-13.0,7.0,0.18575901,False,0.19047733,False,0.25624654,False,False,73974.0,1823.0,74880.86,0.7818315,0.6234898,-0.86602545,-0.4999999,-0.8149162,-0.5795788,216,0,75149.86,75611.14,76208.14,76129.57,1831.0,1869.0,75557.695,442.5951,76101.0,75926.09,487.9,75810.984,-0.009657264,75444.555,-0.0035795143,-0.0025065863,365.0,0.024639921,0.90986586,0.9825834,0.06549424,54.26132,-8.0,-12.0,-10.0,-16.0,-15.0,9.0,-13.0
India,2020-08-26,6306219,155384,5737813,73610.0,1813.0,66975.0,74587.43,1837.7142,413022,0.024639804,275.0,165.0,23031.0,761769.0,275.0,5925697,50125,50125,1795.67,0.1519,0.1512,18.0,61.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,804.0,3517.0,1.19,-14.0,-18.0,-18.0,-15.0,-17.0,9.0,0.16812342,False,0.15536927,False,0.2293941,False,False,73610.0,1813.0,74587.43,0.9749279,-0.22252095,-0.86602545,-0.4999999,-0.824765,-0.56547564,217,0,74880.86,75393.57,76101.0,76231.29,1823.0,1865.0,75341.47,499.04974,75965.43,75808.67,594.87915,75797.016,-0.012250364,75230.27,-0.0039186208,-0.002865547,365.0,0.024639804,0.9098658,0.980111,0.065494396,54.04869,-19.0,-13.0,-13.0,-18.0,-13.0,4.0,-16.666666
India,2020-08-27,6379444,157189,5804438,73225.0,1805.0,66625.0,74270.14,1830.0,417817,0.024639921,275.0,165.0,23031.0,761769.0,275.0,5975404,49707,49707,1810.73,0.1506,0.062,6.1,61.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,808.0,3502.0,1.09,-18.0,-14.0,-16.0,-14.0,-17.0,10.0,0.1525173,False,0.16496822,False,0.20628098,False,False,73225.0,1805.0,74270.14,0.43388382,-0.90096885,-0.86602545,-0.4999999,-0.83437,-0.55120474,218,0,74587.43,75149.86,75965.43,76302.71,1813.0,1859.0,75099.29,554.0987,75802.0,75663.49,703.1998,75754.445,-0.014803112,74990.24,-0.0042539216,-0.003218757,365.0,0.024639921,0.9098658,0.9776835,0.06549427,53.81877,-12.0,-15.0,-16.0,-14.0,-18.0,9.0,-14.666667
India,2020-08-28,6452263,158983,5870694,72819.0,1794.0,66256.0,73929.86,1821.5714,422586,0.024639882,275.0,165.0,23031.0,761769.0,275.0,6025514,50110,50110,1825.91,0.1518,0.1014,8.9,68.5,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,841.0,3468.0,1.21,-21.0,-19.0,-24.0,-11.0,-12.0,7.0,0.13821317,False,0.13370724,False,0.18613417,False,False,72819.0,1794.0,73929.86,-0.43388376,-0.90096885,-0.86602545,-0.4999999,-0.84372836,-0.53677034,219,0,74270.14,74880.86,75802.0,76343.57,1805.0,1853.0,74831.836,607.61847,75611.14,75491.08,811.2286,75683.586,-0.017314315,74725.15,-0.00458167,-0.0035659429,365.0,0.024639882,0.9098659,0.9753022,0.06549423,53.572193,-16.0,-18.0,-13.0,-18.0,-16.0,4.0,-16.666666
India,2020-08-29,6524658,160767,5936563,72395.0,1784.0,65869.0,73567.71,1812.7142,427328,0.024639912,275.0,165.0,23031.0,761769.0,275.0,6075495,49981,49981,1841.06,0.1515,0.058,5.5,65.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,795.0,3538.0,0.95,-14.0,-14.0,-24.0,-19.0,-12.0,6.0,0.12571585,False,0.12861624,False,0.1684719,False,False,72395.0,1784.0,73567.71,-0.974928,-0.22252055,-0.86602545,-0.4999999,-0.85283685,-0.5221775,220,1,73929.86,74587.43,75611.14,76354.29,1794.0,1846.0,74539.92,659.46783,75393.57,75292.04,917.97345,75584.84,-0.019781172,74435.79,-0.0048985407,-0.003906039,365.0,0.024639912,0.9098658,0.9729745,0.065494314,53.309765,-20.0,-20.0,-13.0,-19.0,-15.0,6.0,-18.0
India,2020-08-30,6596610,162540,6002030,71952.0,1773.0,65467.0,73184.43,1803.2858,432040,0.024639929,275.0,165.0,23031.0,761769.0,275.0,6125210,49715,49715,1856.12,0.1507,0.0589,6.7,59.2,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,791.0,3568.0,1.24,-14.0,-20.0,-23.0,-16.0,-8.0,6.0,0.114048176,False,0.11604256,False,0.15276077,False,False,71952.0,1773.0,73184.43,-0.7818316,0.6234896,-0.86602545,-0.4999999,-0.8616929,-0.5074302,221,1,73567.71,74270.14,75393.57,76335.14,1784.0,1839.0,74224.33,709.5573,75149.86,75066.99,1022.80444,75458.66,-0.022201777,74122.945,-0.005209911,-0.004239242,365.0,0.024639929,0.9098658,0.97069854,0.06549425,53.03203,-14.0,-15.0,-26.0,-13.0,-13.0,5.0,-13.333333
India,2020-08-31,6668102,164301,6067078,71492.0,1761.0,65048.0,72781.0,1793.2858,436723,0.024639845,275.0,165.0,23031.0,761769.0,275.0,6175430,50220,50220,1871.34,0.1522,0.1448,11.6,69.5,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,794.0,3424.0,1.1,-15.0,-16.0,-28.0,-16.0,-14.0,9.0,0.103419155,False,0.09572307,False,0.13866882,False,False,71492.0,1761.0,72781.0,0.0,1.0,-0.86602545,-0.4999999,-0.870294,-0.49253267,222,0,73184.43,73929.86,75149.86,76286.29,1773.0,1831.0,73885.92,757.8226,74880.86,74816.61,1125.2722,75305.5,-0.024573565,73787.46,-0.005512507,-0.004564955,365.0,0.024639845,0.9098658,0.9684782,0.06549435,52.73969,-13.0,-17.0,-24.0,-14.0,-12.0,9.0,-13.0
India,2020-09-01,6739117,166051,6131692,71015.0,1750.0,64614.0,72358.29,1782.8572,441374,0.024639875,275.0,165.0,23031.0,761769.0,275.0,6225091,49661,49661,1886.39,0.1505,0.1835,7.2,63.5,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,792.0,3469.0,1.02,-21.0,-17.0,-17.0,-14.0,-10.0,8.0,0.09333053,False,0.09656137,False,0.1258873,False,False,71015.0,1750.0,72358.29,0.7818315,0.6234898,-1.0,1.1924881e-08,-0.8786375,-0.4774894,223,0,72781.0,73567.71,74880.86,76208.14,1761.0,1823.0,73525.555,804.20386,74587.43,74541.625,1225.0408,75125.914,-0.026895225,73430.164,-0.0058079846,-0.004883308,365.0,0.024639875,0.9098658,0.96631217,0.065494336,52.433376,-21.0,-13.0,-9.0,-20.0,-13.0,7.0,-18.0
India,2020-09-02,6809642,167789,6195861,70525.0,1738.0,64169.0,71917.57,1772.1428,445992,0.024639916,275.0,165.0,23031.0,761769.0,275.0,6275065,49974,49974,1901.53,0.1514,0.1129,15.1,63.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,804.0,3494.0,1.11,-18.0,-16.0,-23.0,-15.0,-17.0,9.0,0.084636055,False,0.08809679,False,0.11430351,False,False,70525.0,1738.0,71917.57,0.9749279,-0.22252095,-1.0,1.1924881e-08,-0.8867211,-0.46230483,224,0,72358.29,73184.43,74587.43,76101.0,1750.0,1813.0,73144.14,848.54517,74270.14,74242.805,1321.8093,74920.5,-0.02916491,73052.016,-0.0060907844,-0.005193617,365.0,0.024639916,0.9098659,0.964205,0.065494195,52.114017,-14.0,-18.0,-18.0,-15.0,-17.0,9.0,-15.333333
India,2020-09-03,6879661,169514,6259569,70019.0,1725.0,63708.0,71459.57,1760.7142,450578,0.024639877,275.0,165.0,23031.0,761769.0,275.0,6324577,49512,49512,1916.54,0.15,0.152,12.4,65.1,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,812.0,3632.0,1.06,-18.0,-19.0,-20.0,-17.0,-14.0,5.0,0.075896695,False,0.07267341,False,0.103634395,False,False,70019.0,1725.0,71459.57,0.43388382,-0.90096885,-1.0,1.1924881e-08,-0.8945422,-0.4469835,225,0,71917.57,72781.0,74270.14,75965.43,1738.0,1805.0,72742.63,890.8437,73929.86,73920.96,1415.3584,74689.87,-0.031380534,72653.91,-0.006368402,-0.0054956856,365.0,0.024639877,0.9098659,0.9621574,0.06549422,51.78213,-18.0,-14.0,-16.0,-14.0,-17.0,10.0,-16.333334
India,2020-09-04,6949162,171227,6322805,69501.0,1713.0,63236.0,70985.57,1749.1428,455130,0.02463995,275.0,165.0,23031.0,761769.0,275.0,6374585,50008,50008,1931.69,0.1515,0.1044,7.2,67.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,797.0,3580.0,1.27,-19.0,-20.0,-15.0,-16.0,-11.0,7.0,0.06800577,False,0.074575305,False,0.09382851,False,False,69501.0,1713.0,70985.57,-0.43388376,-0.90096885,-1.0,1.1924881e-08,-0.90209866,-0.43152985,226,0,71459.57,72358.29,73929.86,75802.0,1725.0,1794.0,72322.02,931.03625,73567.71,73576.93,1505.4595,74434.73,-0.033539355,72236.82,-0.0066331215,-0.00578875,365.0,0.02463995,0.9098658,0.9601746,0.065494224,51.438656,-21.0,-19.0,-24.0,-11.0,-12.0,7.0,-14.666667
India,2020-09-05,7018133,172926,6385560,68971.0,1699.0,62755.0,70496.43,1737.0,459647,0.024639886,275.0,165.0,23031.0,761769.0,275.0,6424342,49757,49757,1946.77,0.1508,0.1029,8.2,67.9,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,811.0,3419.0,1.14,-15.0,-20.0,-18.0,-19.0,-14.0,8.0,0.060538396,False,0.05523319,False,0.08470699,False,False,68971.0,1699.0,70496.43,-0.974928,-0.22252055,-1.0,1.1924881e-08,-0.90938836,-0.4159481,227,1,70985.57,71917.57,73567.71,75611.14,1713.0,1784.0,71883.266,969.0603,73184.43,73211.59,1591.9551,74155.78,-0.035640717,71801.73,-0.006890705,-0.006073345,365.0,0.024639886,0.9098659,0.95825225,0.0654942,51.084206,-14.0,-14.0,-24.0,-19.0,-12.0,6.0,-15.0
India,2020-09-06,7086563,174612,6447822,68430.0,1686.0,62262.0,69993.29,1724.5714,464129,0.024639871,275.0,165.0,23031.0,761769.0,275.0,6474045,49703,49703,1961.83,0.1506,0.0827,23.3,69.1,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,790.0,3555.0,1.27,-16.0,-19.0,-19.0,-18.0,-11.0,8.0,0.053412028,False,0.051819943,False,0.076201536,False,False,68430.0,1686.0,69993.29,-0.7818316,0.6234896,-1.0,1.1924881e-08,-0.9164088,-0.40024367,228,1,70496.43,71459.57,73184.43,75393.57,1699.0,1773.0,71427.39,1004.8783,72781.0,72825.86,1674.6881,73853.79,-0.037682235,71349.62,-0.007137108,-0.006348659,365.0,0.024639871,0.9098659,0.95639586,0.06549423,50.719612,-14.0,-20.0,-23.0,-16.0,-8.0,6.0,-12.666667
India,2020-09-07,7154443,176285,6509583,67880.0,1673.0,61761.0,69477.29,1712.0,468575,0.024639934,275.0,165.0,23031.0,761769.0,275.0,6523547,49502,49502,1976.83,0.15,0.0182,59.5,67.9,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,855.0,3493.0,1.29,-18.0,-16.0,-13.0,-16.0,-13.0,4.0,0.046863083,False,0.052163675,False,0.06825533,False,False,67880.0,1673.0,69477.29,0.0,1.0,-1.0,1.1924881e-08,-0.923158,-0.38442084,229,0,69993.29,70985.57,72781.0,75149.86,1686.0,1761.0,70955.43,1038.4355,72358.29,72420.67,1753.5248,73529.555,-0.03966236,70881.53,-0.0073721353,-0.00661432,365.0,0.024639934,0.9098658,0.9546075,0.06549427,50.345703,-15.0,-16.0,-28.0,-16.0,-14.0,9.0,-15.0
